Cre16.g675300.t1.1	g8016.t1	Na+-dependent inorganic phosphate cotransporter. Previously annotated as MFT9
Cre17.g712350.t1.1	g8018.t1	Conserved protein related to metal-dependent CAAX amino terminal protease family. Most similar to abortive infection protein of Medicago truncatula - predicted metal-dependent membrane protease - COG1266, pfam02517, Abi, CAAX amino terminal protease famil
Cre01.g042900.t1.2	g801.t1	
Cre07.g330850.t1.1	g8021.t1	
Cre17.g734100.t1.2	g8022.t1	
Cre16.g683595.t1.1	g8023.t1	Related to Ca2+/Na+ exchanger; cation exchanger family (CAX) [PMID: 15710683] Related to Ca2+/Na+ exchanger; cation exchanger family (CAX) [PMID: 15710683]
Cre04.g219450.t1.2	g8026.t1	
Cre10.g444900.t1.1	g8027.t1	Putative MATE efflux family protein, Na+-driven multidrug efflux pump. Previously annotated as MFT4
Cre09.g387800.t1.2	g8029.t1	Ferritin, chloroplast precursor, pre-apoferritin gi|20530724|gb|AF503338
Cre12.g557950.t1.2	g802.t1	DnaJ-like protein, presumably cytosolic since homolog in Arabidopsis (Q9C580) is weakly predicted by TargetP to be cytosolic; contains N-terminal J-domain (pfam00226)
Cre07.g332786.t1.2	g8030.t1	
Cre16.g659950.t1.1	g8031.t1	Chloroplast Ribosomal Protein S5, imported to chloroplast; Chloroplast Small Ribosomal Subunit Protein S5
Cre11.g468550.t1.2	g8032.t1	Vacuolar H+-ATPase V1 sector, subunit G; V-ATPase G; vacuolar proton pump G subunit; found in the flagellar proteome [PMID: 15998802]
Cre10.g417700.t1.2	g8034.t1	Cytosolic 80S ribosomal protein L3; Cytosolic 60S large ribosomal subunit protein L3
Cre10.g443801.t1.1	g8037.t1	
Cre17.g713100.t1.2	g803.t1	
Cre10.g420100.t1.2	g8040.t1	DnaJ-like protein, probably cytosolic since it contains no N-terminal extension and homologs in Arabidopsis (Q9SR91), tobacco (Q9SP09), and rice (Q688X8) are predicted by TargetP to be cytosolic; contains N-terminal J-domain (pfam00226) and DnaJ C termina
Cre02.g080350.t1.1	g8042.t1	
Cre17.g701350.t1.1	g8045.t1	
Cre01.g012350.t1.2	g8046.t1	
Cre16.g649100.t1.2	g8047.t1	
Cre16.g649100.t1.2	g8048.t1	
Cre06.g282450.t1.2	g8049.t1	
Cre12.g535700.t1.1	g8051.t1	HSP70D is one of 9 genes encoding HSP70-like proteins in Chlamydomonas; it is more similar to chloroplast than to mitochondrial HSP70s and contains an N-terminal extension, thus might be chloroplast-targeted; PMID: 16143837
Cre13.g606750.t1.1	g8053.t1	
Cre02.g095147.t1.1	g8054.t1	Glycosyltransferase, group 1; mannosyltransferase Glycosyltransferase, group 1; mannosyltransferase
Cre02.g097334.t1.1	g8055.t1	
Cre12.g500150.t1.1	g8058.t1	
Cre05.g236950.t1.1	g805.t1	
Cre08.g359350.t1.2	g8060.t1	
Cre17.g723250.t1.2	g8061.t1	Metalloendopeptidase, M16 family, homologous to mitochondrial MPP; cleaves chloroplast transit peptide after import, probably in a two-step reaction (PMID: 12888578); the extended cTP of CPE must be cleaved to activate the enzyme. Previously annotated as
Cre09.g388000.t1.2	g8062.t1	Cyclin dependent kinase activating kinase; homologous to plant CDKD and animal CDK7 subfamilies; DPTLARE motif. Putative CAK function
Cre06.g257150.t1.2	g8065.t1	Cytosolic 80S ribosomal protein L37a; Cytosolic 60S large ribosomal subunit protein L37a
Cre14.g623950.t2.1	g8066.t1	
Cre06.g281900.t1.2	g8067.t1	Related to plant divalent metal transporters. Appears as CrZIP7 in PMID: 15710683. This accession number is listed as ZIP14 rather than ZIP7 in The Chlamydomonas Sourcebook, volume 2, p. 337. Previously annotated as ZIL2
Cre10.g466850.t1.1	g806.t1	FKBP-type peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8) (PPIase) (Rotamase); probably directed to thylakoid lumen (homology to AtFKBP18 and bipartite cTP: 29 + RR motif); present in thylakoid proteome based on mass spectrometric peptide identification -
Cre17.g739550.t1.1	g8070.t1	Conserved expressed protein of unknown function, most similar to protein of unknown function in Arabidopsis and rice
Cre02.g113700.t1.2	g8071.t1	
Cre05.g243800.t1.2	g8072.t1	Conserved expressed protein with possible function in PSII and possible lumen location
Cre03.g178650.t1.1	g8073.t1	Homology to MCM6 DNA replication protein
Cre03.g207900.t1.1	g8074.t1	Cyclin A homolog; A-type cyclin homolog. Putative function in S/G2/M
Cre10.g424200.t1.1	g8076.t1	
Cre03.g184400.t1.2	g8077.t1	
Cre16.g687350.t1.2	g8078.t1	
Cre10.g451000.t1.2	g8079.t1	
Cre12.g516350.t1.2	g807.t1	Cytochrome c oxidase assembly protein Cox10, putative heme A:farnesyltransferase [PMID: 15710684]
Cre13.g578350.t1.2	g8080.t1	
Cre07.g319300.t1.1	g8086.t1	Phosphorylates the C-3 and C-6 positions of alpha glucans with the beta phosphate of ATP
Cre07.g319300.t1.1	g8086.t2	Phosphorylates the C-3 and C-6 positions of alpha glucans with the beta phosphate of ATP
Cre06.g264750.t1.2	g8087.t1	Replication-linked Histone H2A
Cre05.g234750.t1.2	g8088.t1	Conserved expressed protein
Cre11.g467699.t1.1	g8089.t1	SM/Sec1-family protein, SEC1 homolog. Expressed Protein. SM (Sec1 family) protein, binds SNAREs at the plasma membrane
Cre07.g342600.t1.1	g808.t1	
Cre12.g520450.t1.1	g8090.t1	
Cre07.g323450.t1.2	g8091.t1	
Cre06.g294050.t1.1	g8092.t1	
Cre13.g569350.t1.2	g8093.t1	
Cre16.g654500.t1.1	g809.t1	Eukaryotic translation initiation factor 3, subunit F. Also known as eIF3 subunit 5, eIF3-epsilon, eIF3-p32, and eIF3f. Most similar to A. thaliani eIF-3F in SwissProt
Cre03.g196651.t1.1	g8100.t1	
Cre16.g685250.t1.2	g8102.t1	
Cre16.g657300.t1.2	g8103.t1	Cycloeucalenol cycloisomerase (Cycloeucalenol--obtusifoliol isomerase) (Cyclopropyl sterol isomerase) (CCI)
Cre17.g698233.t1.1	g8106.t1	
Cre16.g657850.t1.2	g8108.t1	63 kDa DnaJ-like protein, interacts with BIP (Hsp70-Homolog in ER) in preprotein import; closest homolog in higher plants is rice Q7XVN7
Cre08.g371957.t1.1	g8109.t1	
Cre17.g697950.t1.1	g810.t1	ADP,ATP carrier protein; belongs to a plant-specific transporter family
Cre03.g195600.t1.2	g8113.t1	
Cre03.g195600.t1.2	g8113.t2	
Cre13.g586050.t1.1	g8114.t1	
Cre13.g586050.t1.1	g8114.t2	
Cre15.g640800.t1.2	g8116.t1	
Cre07.g332650.t1.1	g811.t1	
Cre09.g412300.t1.2	g8120.t1	TIM16, subunit of the presequence translocase-associated protein import complex (TIM23), which drives the completion of protein transport into the mitochondrial matrix. Also named PAM16
Cre09.g396950.t1.1	g8121.t1	Sodium-dependent phosphate transporter, major facilitator superfamily. Green-lineage conserved expressed protein. Previously annotated as CGL15
Cre12.g513254.t1.2	g8124.t1	
Cre03.g191150.t1.2	g8125.t1	
Cre02.g103450.t1.1	g8126.t1	
Cre17.g746647.t1.1	g8128.t1	RNA-binding protein of the Puf family, translational repressor, may affect mRNA stability RNA-binding protein of the Puf family, translational repressor, may affect mRNA stability
Cre10.g466750.t2.1	g812.t1	Serine O-acetyltransferase (EC 2.3.1.30); identical to GenBank AAM23309 (PMID 12481091); involved in cysteine and methionine biosynthesis; Target-P predicts plastid targeting. Differs from the published sequence and from the other isoform in the 5' UTR, b
Cre13.g576600.t1.2	g8134.t1	
Cre16.g664301.t1.1	g8135.t1	
Cre16.g664301.t1.1	g8135.t1	
Cre03.g199800.t1.1	g8137.t1	Chloroplast Fe-hydrogenase (= HYDA1); corresponds to GI:18026272
Cre16.g650300.t1.2	g8138.t1	Replication-linked Histone H3
Cre16.g650250.t1.2	g8139.t1	Replication-linked Histone H4
Cre17.g713850.t1.1	g813.t1	Serine O-acetyl transferase (EC 2.3.1.30); plastid targeting weakly predicted by Target-P; involved in cysteine and methionine biosynthesis
Cre06.g266750.t1.2	g8140.t1	
Cre06.g264750.t1.2	g8141.t1	Replication-linked Histone H2A
Cre09.g387400.t1.1	g8142.t1	Homologous to eukaryotic DNA polymerase zeta. Involved in bypass synthesis/translesion synthesis/mutagenic DNA replication; a class B polymerase. See Burgers et al. (2001) (PMID: 11579108). Previously annotated as POLZ1
Cre09.g387400.t1.1	g8142.t1	Homologous to eukaryotic DNA polymerase zeta. Involved in bypass synthesis/translesion synthesis/mutagenic DNA replication; a class B polymerase. See Burgers et al. (2001) (PMID: 11579108). Previously annotated as POLZ1
Cre07.g322450.t1.1	g8143.t1	
Cre09.g390319.t1.1	g8144.t1	
Cre16.g678050.t1.1	g8145.t1	
Cre10.g442000.t1.2	g8146.t1	
Cre08.g359700.t1.2	g8147.t1	Lipoate biosynthesis, possible mitochondrial precursor. Previously annotated as LIPA1
Cre02.g084300.t1.2	g8148.t1	UbiE/COQ5 methyltransferase family. Previously annotated as COQ5C
Cre02.g094050.t1.1	g8149.t1	
Cre02.g094050.t1.1	g8149.t1	
Cre01.g054150.t1.2	g814.t1	NADPH-dependent thioredoxin reductase C type (NTR/thioredoxin fusion); NTRC is a two domain protein containing an NADPH dependent thioredoxin reductase (N-terminal part) and a thioredoxin (C-terminal part). The protein was shown to be localized in chlorop
Cre10.g429050.t1.1	g8150.t1	
Cre10.g429050.t1.1	g8150.t1	
Cre10.g429050.t1.1	g8150.t1	
Cre10.g429050.t1.1	g8151.t1	
Cre06.g266750.t1.2	g8152.t1	
Cre16.g650250.t1.2	g8153.t1	Replication-linked Histone H4
Cre16.g650300.t1.2	g8154.t1	Replication-linked Histone H3
Cre12.g497300.t1.2	g8157.t1	Rhodanese-like, Ca-sensing receptor, chloroplast location proposed; present in thylakoid-enriched fraction based on mass spectrometric peptide identification [PMID: 17078018]. Busch et al. (2010) (Chlamy 2010 Meeting abstract) proposed that this protein -
Cre02.g096200.t1.2	g8158.t1	
Cre03.g199750.t1.2	g8159.t1	
Cre10.g453650.t1.2	g815.t1	
Cre14.g617550.t1.2	g8160.t1	Flagellar outer dynein arm-docking complex subunit 3 (ODA-DC3). Contains calcium-binding EF-hand. Previously annotated as ODA14
Cre06.g281750.t1.2	g8161.t1	
Cre16.g682100.t1.2	g8162.t1	
Cre16.g680900.t1.2	g8163.t1	DNA-directed RNA polymerase II largest subunit(EC 2.7.7.6)
Cre04.g228900.t1.1	g8164.t1	
Cre03.g194100.t1.2	g8165.t1	MAPKKK3; MAP (Mitogen-Activated) Kinase Kinase Kinase Homolog 3; MEK Kinase 3; MAP3K3
Cre05.g245550.t1.1	g8167.t1	Phosphatidylinositol 4-kinase (PI4K)
Cre02.g111550.t1.1	g8168.t1	
Cre07.g313700.t1.1	g8169.t1	Glutamyl/glutaminyl-tRNA synthetase. Previously annotated as GTS2 but renamed for tRNA synthetase series
Cre01.g009900.t1.1	g816.t1	DnaJ-like protein, targeted to the chloroplast; contains N-terminal J-domain (pfam00226) and Ferredoxin domain (COG1141); described in Henselmann and Schroda, Diploma thesis, University of Freiburg. Characterized by Dorn et al. 2010 [PMID: 20113313]
Cre09.g399626.t1.1	g8170.t1	
Cre13.g566000.t1.2	g8172.t1	
Cre06.g287250.t1.2	g8173.t1	Expressed protein. Similar to COG4/COD1 component of oligomeric golgi complex 4, involved in vesicle tethering and other Golgi functions
Cre02.g076350.t1.2	g8174.t1	Vacuolar ATP synthase subunit B, V-ATPase B, ATP synthase V-type alpha subunit
Cre02.g095070.t1.1	g8175.t1	Conserved Hypothetical Protein. Similar to the SRP19 subunit of the Signal Recognition Particle. Involved in ER protein translocation. Conserved Hypothetical Protein. Similar to the SRP19 subunit of the Signal Recognition Particle. Involved in ER protein translocation.
Cre16.g679200.t1.1	g8177.t1	
Cre16.g679200.t1.1	g8177.t1	
Cre03.g163950.t1.1	g8178.t1	Cysteine dioxygenase
Cre16.g650300.t1.2	g8179.t1	Replication-linked Histone H3
Cre06.g252850.t1.2	g8180.t1	
Cre01.g032050.t1.2	g8181.t1	
Cre07.g322900.t1.1	g8182.t1	
Cre03.g195200.t1.2	g8183.t1	Haloalkane dehalogenase, an alpha/beta hydrolast. Green-lineage conserved expressed protein with epoxide hydrolase / esterase motif. Previously annotated as CGL76
Cre09.g412100.t1.2	g8186.t1	Plastocyanin binding subunit
Cre02.g116150.t1.1	g8188.t1	
Cre13.g587150.t1.1	g8189.t1	
Cre02.g146600.t1.2	g8192.t1	Expressed protein. Mu4-Adaptin, clathrin adaptor complex medium subunit, putative member of AP-4 complex
Cre16.g686950.t1.2	g8193.t1	CTF18-related; an RFC complex required for sister chromatid cohesion contains the RFC1-like Ctf18 subunit.
Cre10.g428750.t1.1	g8194.t1	
Cre06.g283034.t1.1	g8195.t1	
Cre10.g446650.t1.1	g8196.t1	DEAD/DEAH box family ATP dependent DNA helicase. Conserved protein with DEAD/DEAH box helicase domain related to MER3. Previously annotated as MER
Cre10.g441450.t1.2	g819.t1	
Cre16.g663600.t1.2	g8201.t1	
Cre16.g683500.t1.2	g8202.t1	
Cre06.g266850.t1.1	g8203.t1	
Cre07.g343700.t1.2	g8204.t1	Dihydrolipoamide succinyltransferase (EC 2.3.1.61); 2-oxoglutarate dehydrogenase, E2 component; probable mitochondrial targeting
Cre10.g461250.t1.1	g8205.t1	
Cre02.g107300.t1.2	g8206.t1	Dihydrodipicolinate synthase (DHDPS) (EC:4.2.1.520); predicted organelle (mitochondria) targeting by Target-P; expected to be plastidic based on homology
Cre06.g292550.t1.2	g8207.t1	Serine/threonine protein phosphatase 1 alpha (gi:5153113). Associated with flagellar axoneme [PMID: 10591628]; found in the flagellar proteome [PMID: 15998802]. A calcineurin-like phosphoesterase. Previously annotated as PP1A and PP1C
Cre06.g308350.t1.2	g8208.t1	Serine/threonine protein phosphatase 6 homolog. A calcineurin-like phosphoesterase. Previously annotated as PPA1
Cre16.g653350.t1.2	g8209.t1	
Cre02.g102250.t1.2	g8210.t1	Cytosolic 80S ribosomal protein S3; Cytosolic 40S small ribosomal subunit protein S3
Cre02.g088750.t1.2	g8211.t1	
Cre02.g088750.t1.2	g8212.t1	
Cre09.g386731.t1.1	g8213.t1	
Cre03.g172950.t1.2	g8214.t1	Centromere/microtubule binding protein (centromere binding factor 5), putative; Pseudouridine synthase, putative (PSI1); Homologue of AtNAP57 and yeast CBF5, pseudouridine synthases involved in rRNA biogenesis and localized in the nucleolus (TruB) [PMID: -
Cre09.g396213.t1.1	g8215.t1	Oxygen-evolving enhancer protein 1, chloroplast precursor (OEE1); 33 kDa subunit of oxygen evolving complex of photosystem II [PMID: 3556163, GI:18160]. The mutant fud44 mutant has a TOC1 (Transposon Of Chlamydomonas) atypical long-terminal repeat (LTR) Oxygen-evolving enhancer protein 1, chloroplast precursor (OEE1); 33 kDa subunit of oxygen evolving complex of photosystem II [PMID: 3556163, GI:18160]. The mutant fud44 mutant has a TOC1 (Transposon Of Chlamydomonas) atypical long-terminal repeat (LTR) -
Cre08.g384600.t1.2	g8216.t1	
Cre06.g300700.t1.1	g8217.t1	
Cre05.g232950.t1.2	g8218.t1	
Cre12.g496450.t1.2	g8219.t1	Homologue of S. cerevisiae Rrp4, which is a core component of the exosome, a complex of multiple 3'-5' exoribonucleases involved in RNA processing and RNA degradation. Contains ribosomal protein S1 RNA binding domain. PMID:18493045
Cre06.g277650.t1.2	g8220.t1	
Cre07.g339700.t1.2	g8224.t1	ABC transporter; possibly localized to plastids. Previously annotated as SUFC
Cre09.g406983.t1.1	g8225.t1	
Cre13.g570250.t1.1	g8228.t1	
Cre08.g368300.t1.1	g8229.t1	
Cre16.g677450.t1.2	g8230.t1	
Cre07.g357157.t1.2	g8233.t1	
Cre10.g423300.t1.1	g8234.t1	
Cre12.g513900.t1.1	g8235.t1	
Cre02.g108100.t1.1	g8236.t1	
Cre06.g304300.t1.2	g8237.t1	20S proteasome alpha subunit F (type 1)
Cre16.g678200.t1.1	g8239.t1	
Cre14.g610663.t1.1	g823.t1	
Cre06.g304100.t1.2	g8240.t1	
Cre06.g300200.t1.2	g8242.t1	
Cre06.g278168.t1.1	g8244.t1	
Cre17.g719250.t1.1	g8247.t1	
Cre06.g281800.t1.2	g8249.t1	
Cre17.g747797.t1.1	g8250.t1	Mitochondrial substrate carrier protein, possible carnitine/acylcarnitine carrier. Previously annotated as MITC9 Mitochondrial substrate carrier protein, possible carnitine/acylcarnitine carrier. Previously annotated as MITC9
Cre13.g587750.t1.2	g8251.t1	Expressed protein. Similar to COG6/COD2, component of oligomeric golgi complex 6, involved in vesicle tethering and other Golgi functions
Cre13.g572900.t1.1	g8252.t1	Belongs to M3 family of metalloproteases, like thimet oligopeptidase; most similar to higher plant homologues; possibly organelle-targetted, like At5g65620Previously annotated as THO3 but this conflicts with series for Tho complex subunits
Cre07.g314150.t1.2	g8253.t1	Zeta-carotene desaturase (carotene 7,8-desaturase), chloroplast precursor. Previously annotated as ZDS
Cre07.g314150.t1.2	g8253.t2	Zeta-carotene desaturase (carotene 7,8-desaturase), chloroplast precursor. Previously annotated as ZDS
Cre02.g103050.t1.2	g8257.t1	
Cre12.g493050.t1.2	g8258.t1	
Cre06.g279850.t1.2	g825.t1	
Cre12.g514750.t1.2	g8260.t1	Citrate synthase (EC 2.3.3.1), mitochondrial form; similarity to carrot citrate synthase mitochondrial precursor (GenBank O80433)
Cre09.g398252.t1.1	g8267.t1	Short-chain dehydrogenase/reductase. Similar to Tic32 from Pisum sativum (AAS38575); belongs to the classical family of short chain dehydrogenases [PMID: 15180984] Short-chain dehydrogenase/reductase. Similar to Tic32 from Pisum sativum (AAS38575); belongs to the classical family of short chain dehydrogenases [PMID: 15180984]
Cre09.g389250.t1.2	g8270.t1	Amine oxidase, flavin-containing; amine oxidase:FAD dependent oxidoreductase. Possible polyamine oxidase
Cre07.g339350.t1.1	g8276.t1	
Cre06.g249200.t1.2	g8277.t1	ChromDB ARP3401; similar to the Arabidopsis ARP4 protein which is localized predominantly to the nucleus during interphase; may be involved in chromatin remodeling as part of the SWR-C complex (see PMID: 14690608)
Cre06.g249250.t1.2	g8278.t1	Cytosolic 80S ribosomal protein L7ae; Cytosolic 60S large ribosomal subunit protein L7ae
Cre06.g249300.t1.2	g8279.t1	ChromDB ARP3401; similar to the Arabidopsis ARP4 protein which is localized predominantly to the nucleus during interphase; may be involved in chromatin remodeling as part of the SWR-C complex (see PMID: 14690608)
Cre07.g354100.t1.2	g827.t1	
Cre16.g685250.t1.2	g8280.t1	
Cre16.g662600.t1.2	g8284.t1	
Cre10.g462200.t1.2	g8286.t1	
Cre16.g647602.t1.1	g8287.t1	
Cre06.g278263.t1.1	g8289.t1	
Cre03.g182450.t1.2	g828.t1	
Cre03.g185100.t1.1	g8290.t1	
Cre06.g267850.t1.2	g8294.t1	Phospholipid scramblase. Metazoan scramblase is palmitoylated and contains a potential protein kinase C phosphorylation site. Scramblase exhibits Ca2+-activated phospholipid scrambling activity in vitro. There are also possible SH3 and WW binding motifs
Cre03.g206929.t1.1	g8296.t1	Intramembrane metalloprotease related to site-2 protease; contains M50 domain, with HExxH motif embedded in transmembrane helix; homologous to bacterial RseP/YaeL/PsoIVFB involved in transmembrane signaling. Present in thylakoid-enriched fraction based o Intramembrane metalloprotease related to site-2 protease; contains M50 domain, with HExxH motif embedded in transmembrane helix; homologous to bacterial RseP/YaeL/PsoIVFB involved in transmembrane signaling. Present in thylakoid-enriched fraction based o
Cre03.g162750.t1.2	g8298.t1	
Cre03.g194100.t1.2	g8299.t1	MAPKKK3; MAP (Mitogen-Activated) Kinase Kinase Kinase Homolog 3; MEK Kinase 3; MAP3K3
Cre12.g521350.t1.2	g82.t1	SM/Sec1-family protein, SLY1 homolog. Expressed Protein. SM (Sec1 family) protein, binds to SNAREs in the ER Golgi system
Cre09.g400550.t1.2	g8301.t1	NO-associated; carries a GTPase domain, homologue in Arabidopsis appears necessary for synthesis of nitric oxide, but does not carry out the reaction (PMID: 17030145)
Cre03.g149350.t1.1	g8302.t1	Putative RWP-RK domain transcription factor [PMID: 15785851]. Tandem pair with RWP11 with which there is amino acid homology around the RWP-RK domain and some intron conservation. Part of the model is tentative.
Cre01.g016570.t1.1	g8305.t1	
Cre01.g016570.t1.1	g8305.t1	
Cre06.g273250.t1.2	g8309.t1	
Cre16.g686550.t1.1	g8312.t1	
Cre16.g665364.t1.1	g8314.t1	
Cre09.g390801.t1.1	g8316.t1	
Cre09.g404750.t1.1	g8317.t1	Scavenger receptor cysteine-rich protein; contains ligand-binding SRCR domain found in speract/scavenger receptor (PMID: 14995912);speract/scavenger receptor cysteine-rich (SRCR) family protein, transmembrane glycoprotein
Cre10.g453900.t1.2	g8319.t1	Peptidyl-prolyl cis-trans isomerase (rotamase), cyclophilin type [PMID: 15051864, PMID:15047905]; similar to At3g44600 (AtCYP71)
Cre02.g146950.t1.1	g831.t1	RNA lariat debranching enzyme. This is the first step in the degradation of lariat introns produced during splicing. The enzyme is also involved in discarding unproductive lariat intron-exon2 intermediates if the second splicing step is blocked, and in th
Cre08.g358539.t1.1	g8320.t1	
Cre03.g173500.t1.1	g8321.t1	
Cre16.g658450.t1.2	g8324.t1	
Cre16.g682369.t1.1	g8325.t1	Heavy metal transporting ATPase (HMA), P-type ATPase superfamily, membrane protein; copper-transporting P-type ATPase, related to AtRAN1 and AtHMA5 [PMID: 15710683]
Cre15.g635850.t1.2	g8327.t1	H+-transporting two-sector ATPase, gamma subunit, mitochondria targeted (by homology to ATP3_ARATH, human ATP5C1); part of the F1 sector of the enzyme
Cre17.g724350.t1.2	g8329.t1	20S proteasome alpha subunit E (type 5)
Cre10.g451950.t1.2	g832.t1	Alanine aminotransferase (EC 2.6.1.2); CO2-responsive gene; predicted mitochondrial by Target-P [PMID: 8883380]
Cre05.g234550.t1.2	g8330.t1	Fructose-1,6-bisphosphate aldolase 1 (EC:4.1.2.13); probably plastidic, but predicted mitochondrial by Target-P; 87% identical to cDNA (Q42690); glycolytic enzyme that catalyses the reversible aldol cleavage or condensation of fructose-1,6-bisphosphate in
Cre01.g006950.t2.1	g8330.t2	Fructose-1,6-bisphosphate Aldolase; Aldehyde-lyase (EC 4.1.2.13); may be plastidic based on N-terminal extension, but greater sequence similarity to cytosolic forms; glycolytic enzyme that catalyses the reversible aldol cleavage or condensation of fructos
Cre12.g537850.t1.2	g8331.t1	Protein involved in covalent heme binding to cytochrome b6. Conserved among organisms performing oxygenic photosynthesis. The protein is localized to the chloroplast and homologous to CCB4. PMID: 17535914
Cre09.g388550.t1.2	g8332.t1	Putative mitochondrial ribosomal protein L21, imported to mitochondria
Cre03.g186900.t1.1	g8334.t1	
Cre12.g511150.t1.2	g8336.t1	Interconverts dihydroxyacetone phosphate and glycerol-3-phosphate. Possibly involved in G-3-P production for glycerolipid biosynthesis, by homology to an uncharacterized Arabidopsis protein
Cre02.g105550.t1.1	g8337.t1	
Cre08.g362850.t1.1	g8339.t1	
Cre14.g630859.t1.1	g833.t1	
Cre14.g630100.t1.2	g8341.t1	Cytosolic 80S ribosomal protein L13; Cytosolic 60S large ribosomal subunit protein L13
Cre16.g686200.t1.1	g8342.t1	Trehalose-6-phosphate synthase/phosphatase
Cre07.g344050.t1.1	g8346.t1	
Cre12.g517150.t1.1	g8350.t1	Adenylylphosphosulfate reductase involved in sulfate assimilation; 3'-phosphoadenylsulfate reductase, APS reductase; not a PAPS reductase, based on presence of motifs described in PMID: 12072441; previously annotated as APR and MET16
Cre02.g107850.t1.2	g8351.t1	MOB1 proteins are involved in mitotic exit and regulation of cytokinesis.
Cre02.g107850.t1.2	g8351.t2	MOB1 proteins are involved in mitotic exit and regulation of cytokinesis.
Cre16.g656250.t1.1	g8352.t1	U1 small nuclear ribonucleoprotein 70 kDa (U1 snRNP 70 kDa) (snRNP70) (U1-70K) PMID: 8776903
Cre12.g528950.t1.1	g8353.t1	Puf protein: contains pumilio-family RNA binding domains (PUF). Puf protein family thought to repress gene expression by affecting mRNA translation or stability.
Cre06.g258100.t1.1	g8354.t1	
Cre06.g258100.t1.1	g8354.t2	
Cre17.g708100.t1.2	g8357.t1	
Cre17.g725650.t1.1	g835.t1	
Cre12.g535851.t1.1	g8361.t1	
Cre08.g360850.t1.2	g8366.t1	
Cre13.g606050.t1.2	g8367.t1	
Cre13.g606050.t1.2	g8367.t2	
Cre13.g585900.t1.2	g8369.t1	Related to Leukotriene A-4 hydrolase (LTA-4 hydrolase) (Leukotriene A(4 hydrolase)
Cre12.g498950.t1.2	g836.t1	
Cre12.g498950.t1.2	g836.t2	
Cre07.g347800.t1.2	g8370.t1	
Cre17.g745697.t1.1	g8372.t1	
Cre19.g750897.t1.1	g8374.t1	
Cre10.g456900.t1.2	g8376.t1	
Cre17.g719522.t1.2	g8377.t1	
Cre01.g066187.t1.1	g8380.t1	Related to bacterial zupT homologs; appears as CrZIP9 in PMID: 15710683; PMID: 16766055 Related to bacterial zupT homologs; appears as CrZIP9 in PMID: 15710683; PMID: 16766055
Cre01.g011100.t1.2	g8381.t1	Terpenoid cylase, probably a squalene cyclase. Similar to cycloartenol synthase; (S)-2,3-epoxysqualene mutase from Arabidopsis thaliana - possibly involved in sterol/ergosterol biosynthesis. Previously annotated as CAS1 but this conflicts with Calcium S
Cre02.g111450.t1.2	g8385.t1	Rhodanese-like protein, chloroplast location proposed; present in thylakoid-enriched fraction based on mass spectrometric peptide identification [PMID: 17078018]
Cre03.g177700.t1.1	g8386.t1	Transcription factor regulating nitrogen metabolism; contains an RWPxRK box (but RWPxRQ); cloning of NIT2 by transposon tagging - PMID: 8394263. mRNA sequence: DQ311647. Note: this allele carries the nit2-137 mutation like all 137c strains
Cre03.g177700.t1.1	g8386.t1	Transcription factor regulating nitrogen metabolism; contains an RWPxRK box (but RWPxRQ); cloning of NIT2 by transposon tagging - PMID: 8394263. mRNA sequence: DQ311647. Note: this allele carries the nit2-137 mutation like all 137c strains
Cre17.g702500.t1.2	g8387.t1	Conserved chloroplast PsaB RNA binding protein; DUF1092. Tab2 is involved in PsaB translation and photosystem I assembly. PMID: 14633996
Cre06.g307350.t1.1	g8391.t1	
Cre13.g567550.t1.1	g8392.t1	
Cre13.g567550.t1.1	g8392.t2	
Cre03.g182100.t1.1	g8393.t1	
Cre07.g322000.t1.2	g8394.t1	Similar to Sll0704 (Synechocystis Csd2), in particular amino acids around active site. COG1104, NifS, Cysteine sulfinate desulfinase/cysteine desulfurase; related to selenocysteine lyase. Previously annotated as NIFS2 as well. May have selenocysteine l
Cre12.g527400.t1.1	g8396.t1	
Cre12.g508350.t1.2	g8397.t1	
Cre09.g400650.t1.2	g8398.t1	Cytosolic 80S ribosomal protein S6; Cytosolic 40S small ribosomal subunit protein S6
Cre09.g400650.t1.2	g8398.t2	Cytosolic 80S ribosomal protein S6; Cytosolic 40S small ribosomal subunit protein S6
Cre03.g169950.t1.1	g8399.t1	
Cre12.g498850.t1.2	g839.t1	
Cre03.g164101.t1.1	g8400.t1	
Cre17.g735850.t1.1	g8401.t1	
Cre10.g426152.t1.1	g8403.t1	
Cre17.g727600.t1.1	g8405.t1	
Cre03.g176500.t1.2	g8406.t1	
Cre06.g264250.t1.1	g8407.t1	
Cre03.g170550.t1.1	g8409.t1	
Cre03.g173800.t1.2	g8412.t1	Pyridoxal kinase, involved in vitamin B6 biosynthesis. Previously annotated as PDXK1
Cre03.g159254.t1.2	g8413.t1	
Cre03.g194700.t1.1	g8415.t1	Putative alpha-glucosidase (EC 3.2.1.20); similarity to arabidopsis [Aglu1; GenBank AAB82656] and sugar beet[GenBank BAA20343; PMID: 9178565] secreted alpha-glucosidase gene products
Cre06.g250902.t1.1	g8417.t1	
Cre01.g021251.t1.1	g8420.t1	
Cre14.g624350.t1.2	g8421.t1	
